Date,High,Low,Open,Close,Volume,Adj Close
2019-02-01,102.05999755859375,100.26000213623047,100.55000305175781,101.98999786376953,5615000,101.98999786376953
2019-02-04,102.33999633789062,101.06999969482422,101.9800033569336,101.80000305175781,5761200,101.80000305175781
2019-02-05,102.4000015258789,100.9800033569336,102.20999908447266,102.31999969482422,6372200,102.31999969482422
2019-02-06,106.88999938964844,104.05000305175781,104.26000213623047,106.4800033569336,9907800,106.4800033569336
2019-02-07,105.58000183105469,103.13999938964844,105.0999984741211,103.86000061035156,7045700,103.86000061035156
2019-02-08,104.80999755859375,102.13999938964844,102.44999694824219,104.55000305175781,5392400,104.55000305175781
2019-02-11,105.44999694824219,104.25,104.70999908447266,104.76000213623047,4553000,104.76000213623047
2019-02-12,106.58000183105469,105.75,105.93000030517578,106.44000244140625,5316800,106.44000244140625
2019-02-13,108.12000274658203,106.66000366210938,106.79000091552734,107.1500015258789,5965200,107.1500015258789
2019-02-14,108.38999938964844,106.43000030517578,106.77999877929688,106.97000122070312,3438800,106.97000122070312
2019-02-15,107.87000274658203,106.69000244140625,107.83000183105469,107.56999969482422,3604300,107.56999969482422
2019-02-19,107.88999938964844,106.61000061035156,107.11000061035156,107.27999877929688,3188000,107.27999877929688
2019-02-20,108.45999908447266,107.23999786376953,107.72000122070312,107.94000244140625,3692800,107.94000244140625
2019-02-21,107.75,106.19999694824219,106.97000122070312,106.63999938964844,3933500,106.63999938964844
2019-02-22,108.37999725341797,106.6500015258789,107.9000015258789,107.30999755859375,4392900,107.30999755859375
2019-02-25,109.48999786376953,107.83000183105469,109.0,108.19000244140625,5750200,108.19000244140625
2019-02-26,108.16999816894531,106.83000183105469,108.1500015258789,107.2699966430664,3740100,107.2699966430664
2019-02-27,106.41999816894531,104.70999908447266,106.41999816894531,105.70999908447266,4395800,105.70999908447266
2019-02-28,105.83999633789062,104.80999755859375,105.18000030517578,105.77999877929688,5465800,105.77999877929688
2019-03-01,107.08999633789062,105.77999877929688,106.86000061035156,106.76000213623047,4164200,106.76000213623047
2019-03-04,108.12999725341797,106.0,107.45999908447266,107.4000015258789,3278500,107.4000015258789
2019-03-05,107.79000091552734,106.5199966430664,107.66999816894531,106.56999969482422,4008600,106.56999969482422
2019-03-06,106.75,105.26000213623047,106.5999984741211,105.41999816894531,3568000,105.41999816894531
2019-03-07,105.72000122070312,103.68000030517578,104.8499984741211,104.94999694824219,5362900,104.94999694824219
2019-03-08,105.11000061035156,103.3499984741211,103.69000244140625,104.86000061035156,5180800,104.86000061035156
2019-03-11,106.9000015258789,105.0,105.16000366210938,106.44999694824219,3319800,106.44999694824219
2019-03-12,107.05000305175781,105.76000213623047,106.8499984741211,106.5199966430664,3047200,106.5199966430664
2019-03-13,108.29000091552734,106.66000366210938,107.16000366210938,107.58000183105469,3911100,107.58000183105469
2019-03-14,107.68000030517578,105.97000122070312,107.26000213623047,107.0999984741211,5393700,107.0999984741211
2019-03-15,110.80000305175781,107.98999786376953,108.0,110.73999786376953,13932300,110.73999786376953
2019-03-18,111.13999938964844,108.91999816894531,110.05000305175781,109.80999755859375,4408900,109.80999755859375
2019-03-19,110.80000305175781,109.55000305175781,110.58000183105469,110.0199966430664,3592100,110.0199966430664
2019-03-20,110.9000015258789,109.02999877929688,110.13999938964844,109.62999725341797,3829400,109.62999725341797
2019-03-21,112.9800033569336,109.94999694824219,110.01000213623047,112.22000122070312,5772700,112.22000122070312
2019-03-22,112.41000366210938,109.52999877929688,111.72000122070312,109.68000030517578,3773500,109.68000030517578
2019-03-25,109.22000122070312,106.26000213623047,108.12999725341797,107.11000061035156,5479100,107.11000061035156
2019-03-26,108.75,107.38999938964844,108.27999877929688,108.33000183105469,3085500,108.33000183105469
2019-03-27,108.83000183105469,105.44999694824219,108.38999938964844,105.97000122070312,4797200,105.97000122070312
2019-03-28,106.4000015258789,103.62999725341797,105.98999786376953,104.91000366210938,5386400,104.91000366210938
2019-03-29,106.62999725341797,105.36000061035156,106.05000305175781,106.06999969482422,4327700,106.06999969482422
2019-04-01,108.95999908447266,106.93000030517578,107.98999786376953,108.63999938964844,5349800,108.63999938964844
2019-04-02,110.43000030517578,108.18000030517578,108.97000122070312,110.27999877929688,7005500,110.27999877929688
2019-04-03,114.1500015258789,111.4000015258789,111.87999725341797,112.75,7036700,112.75
2019-04-04,114.2699966430664,112.36000061035156,112.37999725341797,113.23999786376953,5035600,113.23999786376953
2019-04-05,114.12000274658203,113.30999755859375,113.80999755859375,113.62999725341797,3318300,113.62999725341797
2019-04-08,115.41999816894531,113.31999969482422,113.80000305175781,115.22000122070312,4580800,115.22000122070312
2019-04-09,114.66999816894531,113.25,114.55000305175781,113.94000244140625,4648200,113.94000244140625
2019-04-10,115.19000244140625,113.54000091552734,113.87999725341797,114.91999816894531,3013300,114.91999816894531
2019-04-11,115.43000030517578,114.12999725341797,115.05999755859375,114.87999725341797,2799300,114.87999725341797
2019-04-12,117.02999877929688,115.77999877929688,115.77999877929688,116.76000213623047,4881100,116.76000213623047
2019-04-15,117.37000274658203,114.0199966430664,116.61000061035156,115.08999633789062,4265100,115.08999633789062
2019-04-16,116.8499984741211,115.62999725341797,115.83999633789062,116.37000274658203,4133700,116.37000274658203
2019-04-17,117.8499984741211,114.91000366210938,116.97000122070312,115.5999984741211,6227500,115.5999984741211
2019-04-18,116.18000030517578,115.12999725341797,116.18000030517578,115.51000213623047,4195800,115.51000213623047
