Date	High	Low	Open	Close	Volume	Adj Close	stock_name	ema_9	ema_21	MACD_9_21	sign	RSI
2019-01-30	16.770000457763672	16.579999923706055	16.690000534057614	16.600000381469727	111548	16.600000381469727	ULUSE.IS	16.59998041926559	16.494833090258783	0.10514732900680812	0	42.75076718361678
2019-01-31	16.700000762939453	16.149999618530273	16.700000762939453	16.389999389648438	144299	16.389999389648438	ULUSE.IS	16.557734839454476	16.48410461779946	0.07363022165501576	0	38.812337860786236
2019-02-01	16.399999618530273	15.539999961853027	16.399999618530273	15.720000267028807	1234759	15.720000267028807	ULUSE.IS	16.389392952886553	16.406791305663678	-0.01739835277712487	0	29.480755004234524
2019-02-04	15.960000038146973	15.600000381469727	15.779999732971193	15.649999618530273	351281	15.649999618530273	ULUSE.IS	16.240953497608626	16.33099650455375	-0.09004300694512324	0	28.704250050316176
2019-02-05	15.779999732971193	15.56999969482422	15.699999809265135	15.579999923706055	288370	15.579999923706055	ULUSE.IS	16.10836204976622	16.25647099116002	-0.14810894139379727	0	27.912508806875564
2019-02-06	15.65999984741211	15.4399995803833	15.649999618530273	15.600000381469727	256773	15.600000381469727	ULUSE.IS	16.00644329167059	16.191863754406675	-0.18542046273608648	0	28.519182339532804
2019-02-07	15.75	15.619999885559082	15.640000343322756	15.699999809265135	198770	15.699999809265135	ULUSE.IS	15.945035815856649	16.143817136914084	-0.19878132105743518	0	31.617885160997787
2019-02-08	15.8100004196167	15.65999984741211	15.6899995803833	15.75	122519	15.75	ULUSE.IS	15.905968198475575	16.105606823448305	-0.19963862497272977	0	33.177691638432094
2019-02-11	16.120000839233402	15.75	15.770000457763672	16.030000686645508	313214	16.030000686645508	ULUSE.IS	15.930805443129184	16.09831569421619	-0.16751025108700546	0	41.25834518618038
2019-02-12	16.110000610351562	15.829999923706055	16.069999694824222	15.859999656677244	158904	15.859999656677244	ULUSE.IS	15.916630247404914	16.0754598399466	-0.15882959254168583	0	38.23515797698727
2019-02-13	15.93000030517578	15.720000267028807	15.880000114440918	15.739999771118164	137019	15.739999771118164	ULUSE.IS	15.88127614173927	16.043447276934348	-0.1621711351950772	0	36.21777230021899
2019-02-14	15.890000343322756	15.729999542236328	15.760000228881836	15.880000114440918	119903	15.880000114440918	ULUSE.IS	15.881020774421334	16.02791988471313	-0.1468991102917947	0	40.18313266400759
2019-02-15	16.040000915527347	15.84000015258789	15.899999618530273	16.0	117660	16.0	ULUSE.IS	15.904828691585262	16.025278315727167	-0.12044962414190508	0	43.42958306216152
2019-02-18	16.040000915527347	15.779999732971193	16.040000915527347	15.850000381469727	479461	15.850000381469727	ULUSE.IS	15.893858579556044	16.008756027257004	-0.11489744770095989	0	40.47265468880586
2019-02-19	15.970000267028807	15.859999656677244	15.890000343322756	15.9399995803833	251542	15.9399995803833	ULUSE.IS	15.903089775415825	16.002296480095918	-0.09920670468009263	0	42.98111391334774
2019-02-20	15.949999809265135	15.850000381469727	15.949999809265135	15.920000076293945	144105	15.920000076293945	ULUSE.IS	15.906472713852484	15.994588304108754	-0.08811559025627069	0	42.551996890720815
2019-02-21	16.399999618530273	15.90999984741211	15.970000267028807	16.399999618530273	125940	16.399999618530273	ULUSE.IS	16.005198599352248	16.032456273112917	-0.02725767376066912	1	54.335686381716656
2019-02-22	16.84000015258789	16.329999923706055	16.420000076293945	16.760000228881836	108278	16.760000228881836	ULUSE.IS	16.156184012012847	16.10024417851773	0.055939833495116886	0	60.8258164928765
2019-02-25	17.0	16.549999237060547	16.75	16.940000534057614	95229	16.940000534057614	ULUSE.IS	16.312968156609227	16.178310535943414	0.13465762066581277	0	63.61068704580627
2019-02-26	17.0	16.889999389648438	16.969999313354492	17.0	63700	17.0	ULUSE.IS	16.45038913839268	16.2545407611754	0.1958483772172812	0	64.51619866084987
2019-02-27	17.0	16.860000610351562	16.989999771118164	16.899999618530273	201263	16.899999618530273	ULUSE.IS	16.54031888479694	16.314310246121355	0.22600863867558374	0	61.757837037473315
2019-02-28	17.120000839233402	16.860000610351562	16.920000076293945	17.030000686645508	72835	17.030000686645508	ULUSE.IS	16.638261910823598	16.38047130330266	0.2577906075209384	0	63.91760800515197
2019-03-01	17.049999237060547	16.829999923706055	17.049999237060547	16.989999771118164	50510	16.989999771118164	ULUSE.IS	16.708613313177185	16.436732020168435	0.2718812930087502	0	62.74341072902842
2019-03-04	17.239999771118164	17.010000228881836	17.200000762939453	17.059999465942386	243330	17.059999465942386	ULUSE.IS	16.77889360486866	16.4941808497301	0.2847127551385604	0	63.99008653399585
2019-03-05	17.09000015258789	17.040000915527347	17.049999237060547	17.049999237060547	77923	17.049999237060547	ULUSE.IS	16.833116620703382	16.545347950675023	0.2877686700283597	0	63.66234495236789
2019-03-06	17.190000534057614	17.010000228881836	17.09000015258789	17.129999160766598	77016	17.129999160766598	ULUSE.IS	16.892494783937636	16.599107597871843	0.29338718606579306	0	65.19797864772056
2019-03-07	17.25	17.030000686645508	17.170000076293945	17.040000915527347	123376	17.040000915527347	ULUSE.IS	16.92199666816958	16.639606246241392	0.28239042192818786	0	62.02250028950045
2019-03-08	17.079999923706055	16.989999771118164	17.030000686645508	17.010000228881836	119950	17.010000228881836	ULUSE.IS	16.93959769432483	16.673596933030716	0.26600076129411576	0	60.95669402787922
2019-03-11	17.260000228881836	17.010000228881836	17.010000228881836	17.170000076293945	118528	17.170000076293945	ULUSE.IS	16.985678828410574	16.719112215779287	0.2665666126312871	0	64.46397751589018
2019-03-12	17.270000457763672	17.069999694824222	17.260000228881836	17.180000305175778	104870	17.180000305175778	ULUSE.IS	17.024543567520492	16.761338136333116	0.2632054311873766	0	64.67755237631499
2019-03-13	17.180000305175778	17.110000610351562	17.149999618530273	17.180000305175778	115734	17.180000305175778	ULUSE.IS	17.055635199054493	16.799668181812997	0.2559670172414954	0	64.67755237631499
2019-03-14	17.219999313354492	17.149999618530273	17.170000076293945	17.190000534057614	48110	17.190000534057614	ULUSE.IS	17.082508462431708	16.835381510470494	0.2471269519612136	0	64.92205572738419
2019-03-15	17.309999465942386	17.200000762939453	17.229999542236328	17.309999465942386	42516	17.309999465942386	ULUSE.IS	17.12800692911818	16.87878110856845	0.24922582054972864	0	67.80218846437465
2019-03-18	17.319999694824222	17.209999084472653	17.299999237060547	17.280000686645508	82974	17.280000686645508	ULUSE.IS	17.15840582279335	16.915449567986993	0.24295625480635508	0	66.33583900947859
2019-03-19	17.700000762939453	17.329999923706055	17.329999923706055	17.579999923706055	41622	17.579999923706055	ULUSE.IS	17.242724958451227	16.97615513943627	0.2665698190149577	0	72.69544397985435
2019-03-20	17.690000534057614	17.569999694824222	17.639999389648438	17.610000610351562	64949	17.610000610351562	ULUSE.IS	17.31618030869457	17.034030449003975	0.2821498596905947	0	73.23987911413991
2019-03-21	17.649999618530273	17.510000228881836	17.559999465942386	17.549999237060547	89678	17.549999237060547	ULUSE.IS	17.362944206345052	17.081123850087398	0.2818203562576542	0	70.22401772680666
2019-03-22	17.899999618530273	17.510000228881836	17.59000015258789	17.739999771118164	89802	17.739999771118164	ULUSE.IS	17.438355463758946	17.141238838346545	0.2971166254124	0	73.89043365804906
2019-03-25	17.760000228881836	17.610000610351562	17.700000762939453	17.719999313354492	151516	17.719999313354492	ULUSE.IS	17.494684320001774	17.194026796907153	0.3006575230946211	0	72.87321720816885
2019-03-26	17.850000381469727	17.65999984741211	17.799999237060547	17.81999969482422	352274	17.81999969482422	ULUSE.IS	17.55974747473346	17.251103838929495	0.30864363580396414	0	74.7452547574467
2019-03-27	17.719999313354492	17.579999923706055	17.700000762939453	17.579999923706055	181164	17.579999923706055	ULUSE.IS	17.56379796850069	17.281084859674007	0.2827131088266839	0	63.431315602309844
2019-03-28	17.790000915527344	17.549999237060547	17.569999694824222	17.75	112934	17.75	ULUSE.IS	17.6010384040208	17.323818956069378	0.27721944795142406	0	67.2166676872331
2019-03-29	18.1200008392334	17.770000457763672	17.770000457763672	18.06999969482422	132590	18.06999969482422	ULUSE.IS	17.69483072105588	17.391806077448063	0.30302464360781656	0	72.90268670585492
2019-04-01	18.15999984741211	17.899999618530273	18.020000457763672	18.1200008392334	54749	18.1200008392334	ULUSE.IS	17.779864787392782	17.458140876040208	0.3217239113525743	0	73.67111396103661
2019-04-02	18.25	18.059999465942386	18.1299991607666	18.239999771118164	96694	18.239999771118164	ULUSE.IS	17.871891821108296	17.52935097273771	0.34254084837058585	0	75.46904528109329
2019-04-03	18.399999618530273	18.21999931335449	18.280000686645508	18.3799991607666	73884	18.3799991607666	ULUSE.IS	17.973513321699848	17.606813177117733	0.366700144582115	0	77.40742883917748
2019-04-04	18.530000686645508	18.3700008392334	18.3799991607666	18.450000762939453	72016	18.450000762939453	ULUSE.IS	18.06881083444972	17.68358421771061	0.38522661673911074	0	78.3294924253461
2019-04-05	18.479999542236328	18.32999992370605	18.32999992370605	18.43000030517578	67571	18.43000030517578	ULUSE.IS	18.14104874345341	17.751534870811003	0.3895138726424072	0	77.35804933957303
2019-04-08	18.790000915527344	18.540000915527344	18.540000915527344	18.59000015258789	50380	18.59000015258789	ULUSE.IS	18.230839040055344	17.827855626842506	0.40298341321283715	0	79.54371228103653
2019-04-09	18.600000381469727	18.11000061035156	18.5	18.420000076293945	54981	18.420000076293945	ULUSE.IS	18.268671252283312	17.881748977965383	0.3869222743179286	0	71.63166906291659
2019-04-10	18.559999465942386	18.399999618530273	18.520000457763672	18.530000686645508	67101	18.530000686645508	ULUSE.IS	18.320937144659993	17.940742686611845	0.3801944580481482	0	73.4705028525429
2019-04-11	18.940000534057614	18.51000022888184	18.51000022888184	18.8799991607666	60528	18.8799991607666	ULUSE.IS	18.432749557301488	18.026210947851247	0.4065386094502408	0	78.29202115824019
2019-04-12	19.649999618530273	19.0	19.0	19.239999771118164	84057	19.239999771118164	ULUSE.IS	18.594199610946536	18.13665090043489	0.45754871051164514	0	81.92982257658494
2019-04-15	19.84000015258789	19.270000457763672	19.270000457763672	19.84000015258789	172046	19.84000015258789	ULUSE.IS	18.843359732709494	18.291622675627632	0.551737057081862	0	86.10822534763872
2019-04-16	20.239999771118164	19.90999984741211	20.0	19.950000762939453	276737	19.950000762939453	ULUSE.IS	19.064687948302684	18.44249215432659	0.6221957939760934	0	86.71474654029832
